property_type,society,price,sector,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,area_room_ratio
flat,vatika xpressions,0.92,sector 88b,7360.0,1250.0,Super Built up area 1350(125.42 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),2,2,2,3.0,North,Relatively New,1350.0,1300.0,1250.0,0,0,0,1,0,1,8.0,625.0
flat,tata primanti,4.25,sector 72,13076.0,3250.0,Super Built up area 3250(301.93 sq.m.),4,4,3+,0.0,North,Relatively New,3250.0,,,0,1,0,0,0,2,49.0,812.5
flat,m3m woodshire,1.35,sector 107,5717.0,2361.0,Super Built up area 2361(219.34 sq.m.)Built Up area: 1950 sq.ft. (181.16 sq.m.),3,4,3+,8.0,South,Relatively New,2361.0,1950.0,,0,1,0,0,0,2,137.0,787.0
house,international city by sobha phase 2,7.0,sector 109,12963.0,5400.0,Plot area 600(501.68 sq.m.),4,4,3+,2.0,West,Relatively New,,5400.0,,0,0,0,0,0,2,165.0,1350.0
flat,sidhartha ncr one,0.55,sector 95,5556.0,990.0,Built Up area: 990 (91.97 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.),2,2,3,15.0,North-East,Undefined,,990.0,950.0,0,0,0,0,0,1,72.0,495.0
flat,imperia the esfera,0.86,sector 37c,4886.0,1760.0,Super Built up area 1760(163.51 sq.m.),3,3,2,0.0,,New Property,1760.0,,,0,0,0,0,1,1,57.0,586.6666666666666
flat,railway officers rpf society,1.3,sector 9a,5039.0,2580.0,Built Up area: 2580 (239.69 sq.m.),4,4,3+,9.0,East,Undefined,,2580.0,,0,0,0,0,0,1,69.0,645.0
flat,godrej,1.47,sector 79,16256.0,904.0,Carpet area: 84.01,2,2,3,9.0,North-East,New Property,,,84.01,1,0,0,0,0,1,141.0,452.0
flat,godrej nature plus,1.35,sector-33 sohna,8231.0,1640.0,Super Built up area 1640(152.36 sq.m.),3,2,3+,7.0,North-East,Under Construction,1640.0,,,0,0,0,1,0,1,134.0,546.6666666666666
flat,umang monsoon breeze,1.2,sector 78,6493.0,1848.0,Super Built up area 2250(209.03 sq.m.)Carpet area: 1848 sq.ft. (171.68 sq.m.),3,3,2,8.0,,Moderately Old,2250.0,,1848.0,0,0,0,1,0,0,149.0,616.0
flat,la vida by tata housing,1.65,sector 113,10449.0,1579.0,Super Built up area 1579(146.69 sq.m.)Built Up area: 1420 sq.ft. (131.92 sq.m.)Carpet area: 1220 sq.ft. (113.34 sq.m.),3,2,2,3.0,North-East,Relatively New,1579.0,1420.0,1220.0,0,0,0,0,0,1,109.0,526.3333333333334
flat,experion windchants,2.8,sector 112,11470.0,2441.0,Super Built up area 2441(226.78 sq.m.)Built Up area: 1939.03 sq.ft. (180.14 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),2,3,2,9.0,South-East,Relatively New,2441.0,1939.03,1800.0,1,1,0,0,0,1,58.0,1220.5
house,international city by sobha phase 2,8.75,sector 109,24306.0,3600.0,Plot area 400(334.45 sq.m.),5,5,3+,3.0,North-East,New Property,,3600.0,,1,1,1,1,0,2,38.0,720.0
flat,ats tourmaline,1.5,sector 109,8571.0,1750.0,Super Built up area 1750(162.58 sq.m.)Built Up area: 1466 sq.ft. (136.2 sq.m.),3,3,3+,7.0,North-East,Relatively New,1750.0,1466.0,,0,0,0,0,0,1,0.0,583.3333333333334
flat,sare crescent parc,0.51,sector 92,4080.0,1250.0,Super Built up area 1250(116.13 sq.m.),3,2,2,2.0,North,Relatively New,1250.0,,,0,0,0,0,0,1,0.0,416.6666666666667
flat,breez global heights,0.25,sohna,7002.0,357.0,Super Built up area 414(38.46 sq.m.)Carpet area: 357 sq.ft. (33.17 sq.m.),1,1,1,1.0,,Relatively New,414.0,,357.0,0,0,0,0,0,1,49.0,357.0
flat,ats triumph,1.95,sector 104,8515.0,2290.0,Carpet area: 2290 (212.75 sq.m.),3,3,3+,3.0,,New Property,,,2290.0,0,1,0,0,0,1,167.0,763.3333333333334
flat,ss the leaf,1.2,sector 85,7317.0,1640.0,Super Built up area 1640(152.36 sq.m.)Carpet area: 1148 sq.ft. (106.65 sq.m.),2,2,3+,14.0,East,Relatively New,1640.0,,1148.0,0,0,1,0,0,1,97.0,820.0
flat,conscient heritage max,1.75,sector 102,9062.0,1931.0,Super Built up area 1931(179.4 sq.m.),3,4,3+,16.0,South,Relatively New,1931.0,,,0,1,0,0,0,1,49.0,643.6666666666666
flat,bptp astaire gardens,0.97,sector 70a,6587.0,1473.0,Super Built up area 1480(137.5 sq.m.),3,3,3+,1.0,West,Relatively New,1480.0,,,0,0,0,0,1,1,79.0,491.0
flat,ss the leaf,1.14,sector 85,6951.0,1640.0,Super Built up area 1640(152.36 sq.m.),2,2,3,4.0,South,Relatively New,1640.0,,,0,0,0,0,0,1,22.0,820.0
flat,vatika xpressions,1.1,sector 88b,8148.0,1350.0,Built Up area: 1350 (125.42 sq.m.)Carpet area: 1050 sq.ft. (97.55 sq.m.),2,4,3+,2.0,North-East,Under Construction,,1350.0,1050.0,1,0,0,0,0,1,0.0,675.0
flat,smart world gems,1.0,sector 89,9033.0,1107.0,Carpet area: 1107 (102.84 sq.m.),2,2,2,1.0,,Under Construction,,,1107.0,1,0,0,0,0,1,153.0,553.5
flat,ild grand centra,0.95,sector 37c,5220.0,1820.0,Built Up area: 1820 (169.08 sq.m.),3,1,0,0.0,,Undefined,,1820.0,,0,0,0,0,0,1,148.0,606.6666666666666
house,,0.7,sector 3a,6648.0,1053.0,Built Up area: 117 (97.83 sq.m.),3,3,No,1.0,,Undefined,,117.0,,0,0,0,0,0,1,44.0,351.0
flat,ss the leaf,1.12,sector 85,6453.0,1736.0,Super Built up area 1741(161.74 sq.m.)Built Up area: 1485 sq.ft. (137.96 sq.m.)Carpet area: 1335 sq.ft. (124.03 sq.m.),2,2,3,10.0,East,Relatively New,1741.0,1485.0,1335.0,0,0,0,0,1,1,94.0,868.0
flat,dlf the skycourt,1.6,sector 86,8294.0,1929.0,Super Built up area 1929(179.21 sq.m.)Built Up area: 1548 sq.ft. (143.81 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3,3,3+,9.0,North-East,Relatively New,1929.0,1548.0,1300.0,0,0,0,0,1,2,46.0,643.0
house,signature global city 81,0.75,sector 81,6849.0,1095.0,Plot area 1095(101.73 sq.m.),3,2,3,4.0,East,Under Construction,,1095.0,,1,0,0,0,0,1,101.0,365.0
flat,corona optus,1.25,sector 37c,7175.0,1742.0,Super Built up area 1735(161.19 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,3,2.0,North-West,Relatively New,1735.0,,1400.0,1,0,0,0,0,1,6.0,580.6666666666666
house,,1.2,sector 23a,6230.0,1926.0,Plot area 214(178.93 sq.m.)Built Up area: 1500 sq.yards (1254.19 sq.m.),3,2,2,3.0,,New Property,,1500.0,,0,0,0,0,0,2,51.0,642.0
flat,navjyoti apartment,2.1,sector 38,11938.0,1759.0,Carpet area: 1759 (163.42 sq.m.),4,4,3+,10.0,North,Old Property,,,1759.0,0,0,0,0,0,0,108.0,439.75
house,,1.1,sector 9,6111.0,1800.0,Plot area 200(18.58 sq.m.),4,3,1,2.0,North-East,Old Property,,200.0,,0,0,0,0,0,1,145.0,450.0
house,international city by sobha phase 2,8.48,sector 109,23556.0,3600.0,Plot area 400(334.45 sq.m.),4,6,3+,3.0,North-East,New Property,,3600.0,,1,1,1,1,0,1,112.0,900.0
house,vipul tatvam villa,6.4,sector 48,24691.0,2592.0,Plot area 288(240.8 sq.m.)Built Up area: 240 sq.yards (200.67 sq.m.)Carpet area: 200 sq.yards (167.23 sq.m.),3,4,3,2.0,North,Relatively New,,240.0,200.0,1,1,1,0,0,2,0.0,864.0
flat,smart world orchard,1.85,sector 61,14800.0,1250.0,Carpet area: 1250 (116.13 sq.m.),2,2,2,3.0,,New Property,,,1250.0,0,0,0,0,0,1,0.0,625.0
flat,emaar palm heights,1.75,sector 77,11666.0,1500.0,Super Built up area 2025(188.13 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3,3,3+,11.0,South-West,Relatively New,2025.0,1900.0,1500.0,0,1,0,0,0,1,65.0,500.0
flat,signature global park,0.95,sohna,7846.0,1211.0,Built Up area: 1210.73 (112.48 sq.m.)Carpet area: 756.6 sq.ft. (70.29 sq.m.),3,2,3+,1.0,,Relatively New,,1210.723472,756.6,0,0,0,0,0,1,158.0,403.6666666666667
flat,bestech park view ananda,1.15,sector 81,6927.0,1660.0,Super Built up area 1660(154.22 sq.m.)Carpet area: 1082 sq.ft. (100.52 sq.m.),3,2,3+,12.0,East,Relatively New,1660.0,,1082.0,0,0,0,0,0,1,106.0,553.3333333333334
flat,sare homes,0.65,sector 92,4587.0,1417.0,Carpet area: 1417 (131.64 sq.m.),3,3,2,3.0,,Relatively New,,,1417.0,0,0,0,0,0,1,95.0,472.3333333333333
house,,4.15,sector 14,18444.0,2250.0,Plot area 250(209.03 sq.m.),5,4,2,2.0,North-West,Old Property,,2250.0,,0,0,0,0,0,2,91.0,450.0
flat,sare homes,0.71,sector 92,5354.0,1326.0,Carpet area: 1326 (123.19 sq.m.),3,3,3,2.0,North-West,Relatively New,,,1326.0,0,0,0,1,0,1,49.0,442.0
flat,ss the leaf,1.04,sector 85,8320.0,1250.0,Super Built up area 1640(152.36 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),2,2,3,17.0,East,New Property,1640.0,1550.0,1250.0,0,0,0,0,1,1,100.0,625.0
flat,tarc maceo,1.5,sector 91,6465.0,2320.0,Super Built up area 2320(215.54 sq.m.)Carpet area: 1325 sq.ft. (123.1 sq.m.),3,4,3+,3.0,North-West,Relatively New,2320.0,,1325.0,1,1,0,0,0,1,49.0,773.3333333333334
flat,raheja the vedaanta floors,0.7,sector 108,4521.0,1548.0,Carpet area: 1548 (143.81 sq.m.),2,2,3,1.0,,Moderately Old,,,1548.0,0,0,0,0,0,2,0.0,774.0
house,,1.0,sector 5,11111.0,900.0,Plot area 900(83.61 sq.m.),3,4,2,2.0,,Relatively New,,900.0,,0,0,0,0,0,1,58.0,300.0
flat,pareena mi casa,1.0,sector 68,8163.0,1225.0,Carpet area: 1225 (113.81 sq.m.),2,2,2,16.0,,New Property,,,1225.0,0,1,0,0,0,1,92.0,612.5
flat,vatika city,1.85,sector 49,10578.0,1749.0,Super Built up area 1748.87(162.48 sq.m.)Built Up area: 1471.12 sq.ft. (136.67 sq.m.),3,3,1,7.0,South-West,Moderately Old,1748.87,1471.12,,0,0,1,1,0,1,63.0,583.0
flat,mvn athens,0.26,sohna,5397.0,482.0,Carpet area: 481.73 (44.75 sq.m.),2,2,1,5.0,,Relatively New,,,481.684525,0,0,0,0,0,1,67.0,241.0
flat,tulip violet,1.36,sector 69,8618.0,1578.0,Super Built up area 1578(146.6 sq.m.),3,3,2,12.0,West,Relatively New,1578.0,,,0,0,0,1,0,2,0.0,526.0
flat,ireo skyon,2.5,sector 60,16129.0,1550.0,Super Built up area 1550(144 sq.m.),2,3,2,4.0,North-West,Relatively New,1550.0,,,1,0,0,0,0,1,0.0,775.0
flat,shree vardhman victoria,1.63,sector 70,8358.0,1950.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3,3,3,5.0,East,New Property,1950.0,,1161.0,0,1,0,0,1,1,38.0,650.0
house,bhawani enclave,0.42,sector 62,8235.0,510.0,Plot area 565(52.49 sq.m.)Carpet area: 510 sq.ft. (47.38 sq.m.),3,3,No,2.0,East,New Property,,,510.0,0,0,0,1,0,1,35.0,170.0
flat,krisumi waterfall residences,2.3,sector 36a,15551.0,1479.0,Built Up area: 1479 (137.4 sq.m.),2,2,2,23.0,,Undefined,,1479.0,,0,0,0,0,0,1,165.0,739.5
flat,kiran residency,1.55,sector 56,6888.0,2250.0,Super Built up area 2250(209.03 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),3,3,3+,5.0,North,Moderately Old,2250.0,1900.0,1750.0,0,1,0,1,0,2,31.0,750.0
flat,gls avenue 51,0.21,sector 92,6953.0,302.0,Carpet area: 302 (28.06 sq.m.),1,1,1,0.0,South-East,Relatively New,,,302.0,0,0,0,0,0,1,145.0,302.0
flat,central park flower valley aqua front towers,1.7,sector-33 sohna,9502.0,1789.0,Super Built up area 1789(166.2 sq.m.),3,3,3,12.0,,Under Construction,1789.0,,,0,0,0,0,0,1,57.0,596.3333333333334
flat,godrej nature plus,1.67,sector-33 sohna,10500.0,1590.0,Carpet area: 1671 (155.24 sq.m.),3,2,2,18.0,,Under Construction,,,1671.0,0,0,0,0,0,1,57.0,530.0
house,,1.0,sector 6,4630.0,2160.0,Built Up area: 240 (22.3 sq.m.),6,4,No,3.0,,Undefined,,240.0,,0,0,0,0,0,1,0.0,360.0
flat,essel tower,2.2,sector 28,12500.0,1760.0,Carpet area: 1760 (163.51 sq.m.),3,4,3+,3.0,,Moderately Old,,,1760.0,0,1,0,0,0,0,17.0,586.6666666666666
house,,1.4,sector 8,8235.0,1700.0,Built Up area: 1700 (157.94 sq.m.),2,2,1,3.0,,Relatively New,,1700.0,,0,0,0,0,0,1,106.0,850.0
flat,smart world gems,1.05,sector 89,9519.0,1103.0,Built Up area: 1103 (102.47 sq.m.),2,2,2,4.0,,Under Construction,,1103.0,,1,0,0,0,1,1,80.0,551.5
flat,vatika gurgaon,0.87,sector 83,6987.0,1245.0,Super Built up area 1245(115.66 sq.m.),2,2,2,3.0,East,Moderately Old,1245.0,,,0,0,0,0,0,1,120.0,622.5
flat,the close north,2.35,sector 50,11767.0,1997.0,Super Built up area 1997(185.53 sq.m.)Built Up area: 1950 sq.ft. (181.16 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),3,3,3+,8.0,North-East,Moderately Old,1997.0,1950.0,1850.0,0,0,0,0,0,2,54.0,665.6666666666666
house,huda plots,2.95,sector 56,20359.0,1449.0,Plot area 161(134.62 sq.m.)Built Up area: 1000 sq.yards (836.13 sq.m.),2,2,2,1.0,North,Moderately Old,,1000.0,,0,0,0,0,0,1,108.0,724.5
house,smart world orchard,2.01,sector 61,13000.0,1546.0,Plot area 1549(143.91 sq.m.),3,3,3,4.0,North,Under Construction,,1549.0,,0,0,0,0,0,1,0.0,515.3333333333334
flat,breez global heights,0.4,sohna,6694.0,598.0,Super Built up area 950(88.26 sq.m.)Carpet area: 597.53 sq.ft. (55.51 sq.m.),2,2,2,7.0,,Relatively New,950.0,,597.53,0,0,0,0,0,1,42.0,299.0
flat,smriti apartment,0.45,sector 56,7500.0,600.0,Super Built up area 600(55.74 sq.m.),1,1,2,3.0,,Old Property,600.0,,,0,0,0,0,0,1,120.0,600.0
house,,2.7,sector 23,18620.0,1450.0,Plot area 1450(134.71 sq.m.),5,5,2,3.0,East,Old Property,,1450.0,,0,0,0,0,0,2,101.0,290.0
flat,vatika lifestyle homes,1.05,sector 83,7500.0,1400.0,Super Built up area 1755(163.04 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,2,2,1.0,South-West,Moderately Old,1755.0,1600.0,1400.0,0,0,0,0,0,2,101.0,466.6666666666667
flat,silverglades the melia,1.01,sohna,7000.0,1443.0,Super Built up area 1450(134.71 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.),2,2,3,12.0,,Under Construction,1450.0,,950.0,1,0,0,0,0,1,174.0,721.5
flat,dlf new town heights,1.55,sector 86,6578.0,2356.0,Super Built up area 2356(218.88 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),4,4,3+,12.0,North-East,Moderately Old,2356.0,,1750.0,0,1,0,1,0,2,52.0,589.0
flat,central park flower valley,1.4,sector-33 sohna,21538.0,650.0,Super Built up area 650(60.39 sq.m.),3,3,3,2.0,,Under Construction,650.0,,,0,0,0,0,0,1,21.0,216.66666666666666
flat,indiabulls centrum park,2.2,sector 103,7652.0,2875.0,Super Built up area 2875(267.1 sq.m.),4,6,3+,4.0,North-East,Relatively New,2875.0,,,0,1,0,0,0,2,79.0,718.75
house,,0.38,sector 105,8444.0,450.0,Carpet area: 50 (4.65 sq.m.),2,2,2,1.0,,Undefined,,,50.0,0,0,0,0,0,1,165.0,225.0
flat,dlf city plots phase 3,6.5,sector 25,18571.0,3500.0,Carpet area: 3500 (325.16 sq.m.),4,5,3+,3.0,North-East,New Property,,,3500.0,0,1,0,0,0,0,174.0,875.0
flat,dlf regency park,2.35,sector 28,13224.0,1777.0,Super Built up area 1777(165.09 sq.m.),3,3,2,18.0,North-East,Old Property,1777.0,,,0,1,0,0,0,1,101.0,592.3333333333334
flat,m3m the marina,1.45,sector 68,9615.0,1508.0,Super Built up area 1508(140.1 sq.m.),3,2,3+,9.0,,New Property,1508.0,,,0,0,0,0,0,1,117.0,502.6666666666667
flat,cghs vidya enclave,1.7,sector 56,10967.0,1550.0,Super Built up area 1600(148.64 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3,2,3,6.0,,Old Property,1600.0,,1550.0,0,0,1,0,0,1,88.0,516.6666666666666
flat,signature global park,0.75,sohna,6938.0,1081.0,Carpet area: 1081 (100.43 sq.m.),3,2,3+,4.0,East,New Property,,,1081.0,0,0,0,0,0,1,49.0,360.3333333333333
flat,m3m skywalk,2.25,sector 74,12500.0,1800.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3,3,3,5.0,North-East,Relatively New,2000.0,1900.0,1800.0,1,0,0,0,0,1,145.0,600.0
flat,birla navya,3.23,sector 63a,26872.0,1202.0,Super Built up area 2150(199.74 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),3,3,3,4.0,West,New Property,2150.0,,1200.0,0,1,0,0,0,1,71.0,400.6666666666667
flat,emaar mgf emerald floors premier,2.55,sector 65,15454.0,1650.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3,3,3,3.0,West,Relatively New,1650.0,,1300.0,1,1,0,0,0,1,0.0,550.0
flat,la vida by tata housing,2.48,sector 113,14090.0,1760.0,Super Built up area 2217(205.97 sq.m.)Built Up area: 1980 sq.ft. (183.95 sq.m.)Carpet area: 1760 sq.ft. (163.51 sq.m.),3,3,3+,8.0,,New Property,2217.0,1980.0,1760.0,0,1,0,0,0,1,174.0,586.6666666666666
flat,emaar palm gardens,1.72,sector 83,9052.0,1900.0,Super Built up area 1900(176.52 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1240.04 sq.ft. (115.2 sq.m.),3,3,3,4.0,South,Relatively New,1900.0,1600.0,1240.04,0,1,0,0,0,2,0.0,633.3333333333334
flat,ss the leaf,1.09,sector 85,6666.0,1635.0,Super Built up area 1640(152.36 sq.m.)Built Up area: 1638 sq.ft. (152.18 sq.m.)Carpet area: 1635 sq.ft. (151.9 sq.m.),2,2,3,9.0,South-West,Relatively New,1640.0,1638.0,1635.0,0,0,1,0,0,1,0.0,817.5
flat,conscient heritage max,2.15,sector 102,9306.0,2310.0,Super Built up area 2149(199.65 sq.m.),3,4,3,13.0,South,Relatively New,2149.0,,,1,1,0,0,0,1,0.0,770.0
flat,emaar emerald hills,1.95,sector 65,13928.0,1400.0,Carpet area: 1400 (130.06 sq.m.),3,3,3+,1.0,North-East,New Property,,,1400.0,0,0,1,0,0,2,90.0,466.6666666666667
flat,dlf carlton estate,2.1,sector 43,15418.0,1362.0,Super Built up area 1362(126.53 sq.m.),3,3,1,2.0,East,Old Property,1362.0,,,0,0,1,0,0,2,0.0,454.0
flat,orchid petals,4.79,sector 49,11628.0,4119.0,Super Built up area 4115(382.3 sq.m.),5,5,3+,14.0,South,Relatively New,4115.0,,,1,1,0,1,0,1,89.0,823.8
house,4s aradhya homes,1.83,sector 67a,6778.0,2700.0,Plot area 300(250.84 sq.m.),4,4,2,4.0,East,New Property,,2700.0,,0,0,0,1,0,2,23.0,675.0
flat,la vida by tata housing,1.93,sector 113,12222.0,1579.0,Super Built up area 1579(146.69 sq.m.),3,3,2,8.0,,Under Construction,1579.0,,,0,0,0,0,0,1,45.0,526.3333333333334
house,,0.46,west sector 13,7302.0,630.0,Plot area 70(58.53 sq.m.),2,3,3,3.0,,Moderately Old,,630.0,,0,0,0,0,0,1,88.0,315.0
flat,m3m woodshire,1.3,sector 107,8922.0,1457.0,Super Built up area 1943(180.51 sq.m.)Built Up area: 1554 sq.ft. (144.37 sq.m.)Carpet area: 1457 sq.ft. (135.36 sq.m.),3,3,3+,4.0,West,Relatively New,1943.0,1554.0,1457.0,0,0,0,1,0,2,76.0,485.6666666666667
flat,ramshanti cooperative society,1.76,sector 52,7242.0,2430.0,Super Built up area 2430(225.75 sq.m.),4,4,3+,12.0,,New Property,2430.0,,,0,0,0,0,0,1,95.0,607.5
flat,mittal surya vihar,1.4,sector 21,5833.0,2400.0,Super Built up area 2400(222.97 sq.m.),5,4,2,2.0,,Moderately Old,2400.0,,,0,0,0,0,0,1,91.0,480.0
flat,umang monsoon breeze,1.05,sector 78,5666.0,1853.0,Built Up area: 1853 (172.15 sq.m.)Carpet area: 1390 sq.ft. (129.14 sq.m.),3,3,3,6.0,North,Moderately Old,,1853.0,1390.0,0,0,0,0,0,1,49.0,617.6666666666666
flat,sidhartha ncr one phase,0.55,sector 95,4867.0,1130.0,Carpet area: 1130 (104.98 sq.m.),2,2,2,14.0,,New Property,,,1130.0,1,0,0,0,0,1,122.0,565.0
flat,shapoorji pallonji joyville gurugram,0.95,sector 102,10383.0,915.0,Built Up area: 915 (85.01 sq.m.)Carpet area: 675 sq.ft. (62.71 sq.m.),2,2,2,14.0,,Undefined,,915.0,675.0,0,0,0,0,0,1,137.0,457.5
flat,emaar mgf emerald floors premier,2.8,sector 65,16969.0,1650.0,Super Built up area 1975(183.48 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),4,4,3,2.0,North,Relatively New,1975.0,1800.0,1650.0,1,0,0,0,0,2,65.0,412.5
flat,ansal heights,0.6,sector 92,4546.0,1320.0,Super Built up area 1320(122.63 sq.m.),2,2,3,11.0,,Under Construction,1320.0,,,0,0,0,0,1,1,15.0,660.0
flat,tarc maceo,1.8,sector 91,7758.0,2320.0,Carpet area: 2320 (215.54 sq.m.),3,3,3+,0.0,North,Relatively New,,,2320.0,0,0,0,1,0,0,20.0,773.3333333333334
flat,raheja navodaya,0.85,sector 92,5407.0,1572.0,Super Built up area 1572(146.04 sq.m.),3,3,0,0.0,East,Relatively New,1572.0,,,0,0,0,0,0,1,49.0,524.0
flat,bestech park view city,1.8,sector 48,10250.0,1756.0,Carpet area: 1756 (163.14 sq.m.),3,4,3,3.0,North-West,Moderately Old,,,1756.0,1,0,0,0,0,2,72.0,585.3333333333334
flat,emaar imperial gardens,1.85,sector 102,9135.0,2025.0,Carpet area: 2025 (188.13 sq.m.),3,3,3+,0.0,South-West,Relatively New,,,2025.0,0,1,0,0,0,2,94.0,675.0
flat,surendra avenue 69,0.75,sector 69,6818.0,1100.0,Built Up area: 1100 (102.19 sq.m.),2,2,2,4.0,,Moderately Old,,1100.0,,0,0,0,0,0,1,110.0,550.0
flat,ansals api esencia,2.4,golf course ext road,8000.0,3000.0,Built Up area: 2500 (232.26 sq.m.)Carpet area: 2198 sq.ft. (204.2 sq.m.),4,4,3+,1.0,East,New Property,,2500.0,2198.0,0,0,0,0,0,2,0.0,750.0
flat,bestech park view sanskruti,1.9,sector 92,8172.0,2325.0,Super Built up area 2325(216 sq.m.)Built Up area: 1920 sq.ft. (178.37 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),4,4,3+,10.0,West,Relatively New,2325.0,1920.0,1750.0,1,1,0,1,1,1,144.0,581.25
flat,smart world orchard,1.6,sector 61,13913.0,1150.0,Carpet area: 1150 (106.84 sq.m.),2,2,2,3.0,East,New Property,,,1150.0,1,0,0,0,0,1,101.0,575.0
house,,4.0,sector 38,21786.0,1836.0,Plot area 204(170.57 sq.m.),6,6,3+,4.0,North-East,Old Property,,1836.0,,1,1,0,1,1,2,158.0,306.0
flat,ats marigold,1.7,sector 89 a,9714.0,1750.0,Carpet area: 1750 (162.58 sq.m.),3,3,3+,8.0,North,Under Construction,,,1750.0,1,0,0,0,0,1,0.0,583.3333333333334
flat,m3m skywalk,2.2,sector 74,10901.0,2018.0,Super Built up area 2018(187.48 sq.m.),3,3,3,12.0,,New Property,2018.0,,,1,0,0,0,0,2,160.0,672.6666666666666
flat,tulip violet,3.25,sector 69,10105.0,3216.0,Super Built up area 3216(298.78 sq.m.),4,5,3+,14.0,,Relatively New,3216.0,,,0,0,0,1,1,1,0.0,804.0
flat,pareena mi casa,1.15,sector 68,9236.0,1245.0,Super Built up area 1245(115.66 sq.m.),2,2,3,8.0,East,New Property,1245.0,,,0,0,0,0,0,1,138.0,622.5
flat,microtek greenburg,1.93,sector 86,8446.0,2285.0,Super Built up area 2285(212.28 sq.m.),3,4,3,12.0,East,Relatively New,2285.0,,,0,1,0,0,0,1,49.0,761.6666666666666
flat,millenium bajrang society,2.5,sector 43,9433.0,2650.0,Super Built up area 2650(246.19 sq.m.),4,4,3+,2.0,South,Relatively New,2650.0,,,0,0,0,0,0,2,49.0,662.5
flat,bestech park view residency,0.56,sector 23,8632.0,649.0,Carpet area: 651 (60.48 sq.m.),1,1,2,6.0,South,Moderately Old,,,651.0,0,0,0,0,0,1,165.0,649.0
house,emaar mgf marbella,19.0,sector 66,31667.0,6000.0,Plot area 9000(836.13 sq.m.)Carpet area: 6000 sq.ft. (557.42 sq.m.),5,6,3+,3.0,North-East,Relatively New,,,6000.0,0,1,1,1,0,2,88.0,1200.0
house,,4.12,sector 3a phase 2,8889.0,4635.0,Plot area 515(430.61 sq.m.),2,1,3+,,,Moderately Old,,4635.0,,0,0,0,0,0,1,105.0,2317.5
flat,ats tourmaline,2.25,sector 109,8704.0,2585.0,Super Built up area 2585(240.15 sq.m.),3,4,3,14.0,North-East,Relatively New,2585.0,,,0,1,0,0,0,1,174.0,861.6666666666666
flat,spaze privy,1.9,sector 72,9620.0,1975.0,Built Up area: 1975 (183.48 sq.m.),3,3,3,10.0,,Undefined,,1975.0,,0,0,0,0,0,1,44.0,658.3333333333334
flat,puri the aravallis,3.9,sector 61,33220.0,1174.0,Carpet area: 1249.65 (116.1 sq.m.),3,4,3+,33.0,South,Under Construction,,,1249.68879,0,1,0,0,0,1,30.0,391.3333333333333
flat,south city 1 floors,3.4,sector 41,11724.0,2900.0,Built Up area: 2900 (269.42 sq.m.),4,4,3,0.0,,Undefined,,2900.0,,0,0,0,0,0,1,91.0,725.0
house,international city by sobha phase 1,5.7,sector 109,10556.0,5400.0,Plot area 600(501.68 sq.m.),4,5,3+,3.0,East,Relatively New,,5400.0,,1,1,1,1,0,1,7.0,1350.0
flat,ramsons kshitij,0.35,sector 95,5495.0,637.0,Built Up area: 637 (59.18 sq.m.),2,2,0,5.0,,Undefined,,637.0,,0,0,0,0,0,1,40.0,318.5
house,bptp visionnaire,4.02,sector 70a,7309.0,5500.0,Built Up area: 5500 (510.97 sq.m.),4,4,3+,3.0,North-East,Relatively New,,5500.0,,1,1,1,1,0,1,75.0,1375.0
